ROI_1,ROI_2,stat,pvalue,holm_pvalue,significant
35,214,,1.0,1.0,False
35,159,,1.0,1.0,False
35,158,,1.0,1.0,False
35,156,-0.034050408052404404,1.0,1.0,False
35,109,,1.0,1.0,False
35,222,,1.0,1.0,False
36,309,,1.0,1.0,False
209,290,-0.05034934532421242,1.0,1.0,False
36,307,,1.0,1.0,False
37,108,,1.0,1.0,False
209,214,,1.0,1.0,False
37,109,,1.0,1.0,False
37,112,,1.0,1.0,False
209,261,,1.0,1.0,False
37,114,,1.0,1.0,False
37,117,,1.0,1.0,False
37,128,,1.0,1.0,False
37,135,,1.0,1.0,False
37,137,,1.0,1.0,False
37,107,,1.0,1.0,False
37,138,,1.0,1.0,False
37,115,,1.0,1.0,False
209,262,,1.0,1.0,False
209,263,,1.0,1.0,False
209,264,,1.0,1.0,False
209,305,,1.0,1.0,False
36,299,,1.0,1.0,False
209,307,,1.0,1.0,False
209,308,,1.0,1.0,False
209,309,,1.0,1.0,False
209,310,,1.0,1.0,False
37,141,,1.0,1.0,False
37,106,,1.0,1.0,False
37,144,,1.0,1.0,False
37,145,,1.0,1.0,False
36,316,,1.0,1.0,False
209,258,,1.0,1.0,False
209,259,,1.0,1.0,False
209,260,,1.0,1.0,False
36,330,,1.0,1.0,False
37,101,,1.0,1.0,False
37,102,,1.0,1.0,False
37,103,,1.0,1.0,False
37,189,,1.0,1.0,False
37,188,,1.0,1.0,False
208,304,,1.0,1.0,False
37,184,,1.0,1.0,False
37,180,,1.0,1.0,False
37,179,,1.0,1.0,False
37,177,,1.0,1.0,False
37,165,,1.0,1.0,False
37,162,,1.0,1.0,False
37,159,,1.0,1.0,False
37,158,,1.0,1.0,False
37,152,,1.0,1.0,False
37,150,,1.0,1.0,False
37,146,,1.0,1.0,False
208,322,-0.04669316330408722,1.0,1.0,False
36,298,,1.0,1.0,False
209,312,,1.0,1.0,False
209,313,,1.0,1.0,False
36,297,,1.0,1.0,False
209,267,,1.0,1.0,False
209,268,,1.0,1.0,False
209,269,,1.0,1.0,False
209,272,,1.0,1.0,False
209,273,-0.04689695946736989,1.0,1.0,False
209,274,,1.0,1.0,False
209,275,,1.0,1.0,False
209,276,,1.0,1.0,False
209,277,,1.0,1.0,False
209,278,,1.0,1.0,False
209,279,,1.0,1.0,False
209,280,,1.0,1.0,False
209,282,,1.0,1.0,False
209,283,,1.0,1.0,False
36,313,,1.0,1.0,False
209,300,,1.0,1.0,False
36,301,,1.0,1.0,False
209,298,,1.0,1.0,False
209,297,,1.0,1.0,False
36,303,,1.0,1.0,False
209,294,,1.0,1.0,False
209,302,,1.0,1.0,False
36,304,,1.0,1.0,False
209,266,-0.03907614585770116,1.0,1.0,False
36,318,,1.0,1.0,False
209,265,,1.0,1.0,False
209,303,,1.0,1.0,False
36,296,,1.0,1.0,False
209,316,,1.0,1.0,False
209,317,-0.04064734013216276,1.0,1.0,False
209,318,,1.0,1.0,False
36,295,,1.0,1.0,False
209,320,,1.0,1.0,False
209,321,,1.0,1.0,False
36,278,,1.0,1.0,False
36,279,,1.0,1.0,False
36,280,,1.0,1.0,False
36,281,,1.0,1.0,False
209,331,-0.0531981039634511,1.0,1.0,False
36,283,,1.0,1.0,False
209,304,,1.0,1.0,False
36,288,,1.0,1.0,False
36,292,,1.0,1.0,False
36,294,,1.0,1.0,False
209,325,,1.0,1.0,False
209,324,,1.0,1.0,False
209,323,-0.031757080493257955,1.0,1.0,False
209,322,,1.0,1.0,False
209,328,,1.0,1.0,False
36,49,,1.0,1.0,False
209,301,,1.0,1.0,False
31,314,,1.0,1.0,False
218,253,,1.0,1.0,False
218,254,,1.0,1.0,False
215,237,,1.0,1.0,False
215,238,,1.0,1.0,False
215,239,,1.0,1.0,False
215,240,,1.0,1.0,False
215,241,,1.0,1.0,False
215,242,,1.0,1.0,False
215,243,,1.0,1.0,False
215,244,,1.0,1.0,False
215,245,,1.0,1.0,False
215,246,,1.0,1.0,False
215,236,,1.0,1.0,False
215,247,,1.0,1.0,False
215,260,,1.0,1.0,False
215,259,,1.0,1.0,False
215,258,,1.0,1.0,False
215,257,,1.0,1.0,False
215,256,,1.0,1.0,False
215,230,,1.0,1.0,False
215,255,,1.0,1.0,False
215,253,,1.0,1.0,False
215,252,,1.0,1.0,False
215,251,,1.0,1.0,False
215,261,,1.0,1.0,False
215,235,,1.0,1.0,False
33,301,,1.0,1.0,False
215,233,,1.0,1.0,False
34,283,,1.0,1.0,False
34,280,,1.0,1.0,False
34,278,-0.06223745085638554,1.0,1.0,False
34,189,,1.0,1.0,False
34,197,,1.0,1.0,False
34,215,,1.0,1.0,False
34,222,-0.05278011214139011,1.0,1.0,False
34,224,,1.0,1.0,False
34,258,,1.0,1.0,False
34,110,-0.03398501559660924,1.0,1.0,False
34,260,,1.0,1.0,False
34,264,,1.0,1.0,False
34,265,,1.0,1.0,False
34,268,,1.0,1.0,False
34,269,,1.0,1.0,False
34,272,-0.03405040805240441,1.0,1.0,False
34,275,,1.0,1.0,False
34,262,,1.0,1.0,False
34,109,,1.0,1.0,False
34,108,,1.0,1.0,False
214,300,-0.06463218432693645,1.0,1.0,False
33,307,,1.0,1.0,False
33,304,,1.0,1.0,False
215,250,,1.0,1.0,False
34,297,,1.0,1.0,False
215,249,,1.0,1.0,False
215,254,,1.0,1.0,False
215,218,,1.0,1.0,False
33,328,,1.0,1.0,False
34,37,-0.0351360343766696,1.0,1.0,False
34,49,,1.0,1.0,False
214,328,,1.0,1.0,False
34,58,,1.0,1.0,False
34,83,-0.04513444370903822,1.0,1.0,False
215,216,,1.0,1.0,False
32,328,,1.0,1.0,False
216,309,-0.0547251102405741,1.0,1.0,False
33,312,,1.0,1.0,False
216,310,,1.0,1.0,False
218,298,,1.0,1.0,False
31,296,,1.0,1.0,False
218,300,,1.0,1.0,False
218,301,,1.0,1.0,False
31,295,,1.0,1.0,False
218,303,,1.0,1.0,False
218,304,,1.0,1.0,False
31,294,,1.0,1.0,False
31,293,,1.0,1.0,False
218,307,,1.0,1.0,False
218,297,,1.0,1.0,False
215,219,,1.0,1.0,False
215,220,,1.0,1.0,False
215,221,,1.0,1.0,False
216,307,,1.0,1.0,False
215,229,,1.0,1.0,False
215,227,,1.0,1.0,False
214,301,,1.0,1.0,False
34,103,,1.0,1.0,False
214,303,,1.0,1.0,False
214,304,,1.0,1.0,False
34,102,,1.0,1.0,False
34,101,,1.0,1.0,False
214,307,,1.0,1.0,False
34,99,-0.06223745085638598,1.0,1.0,False
214,310,,1.0,1.0,False
34,98,,1.0,1.0,False
214,312,,1.0,1.0,False
214,313,-0.04693129756262693,1.0,1.0,False
34,96,,1.0,1.0,False
214,316,,1.0,1.0,False
214,317,-0.03522346593183585,1.0,1.0,False
214,318,,1.0,1.0,False
34,94,-0.046869822676756635,1.0,1.0,False
33,316,,1.0,1.0,False
33,318,,1.0,1.0,False
215,222,,1.0,1.0,False
215,248,,1.0,1.0,False
34,303,-0.050408351245103164,1.0,1.0,False
34,304,,1.0,1.0,False
34,307,,1.0,1.0,False
33,260,,1.0,1.0,False
216,227,-0.04938277894929217,1.0,1.0,False
33,259,,1.0,1.0,False
33,258,,1.0,1.0,False
33,224,,1.0,1.0,False
33,215,,1.0,1.0,False
33,201,,1.0,1.0,False
33,197,,1.0,1.0,False
33,189,,1.0,1.0,False
33,188,,1.0,1.0,False
33,262,,1.0,1.0,False
33,184,,1.0,1.0,False
33,162,,1.0,1.0,False
33,152,,1.0,1.0,False
216,264,,1.0,1.0,False
216,263,,1.0,1.0,False
216,261,,1.0,1.0,False
216,260,,1.0,1.0,False
216,259,,1.0,1.0,False
216,258,,1.0,1.0,False
33,268,,1.0,1.0,False
33,117,,1.0,1.0,False
33,179,,1.0,1.0,False
216,224,,1.0,1.0,False
33,264,,1.0,1.0,False
216,265,,1.0,1.0,False
33,106,,1.0,1.0,False
216,280,,1.0,1.0,False
216,283,,1.0,1.0,False
33,103,,1.0,1.0,False
216,268,,1.0,1.0,False
33,102,,1.0,1.0,False
33,99,,1.0,1.0,False
33,98,,1.0,1.0,False
33,96,,1.0,1.0,False
33,94,,1.0,1.0,False
33,93,,1.0,1.0,False
33,92,,1.0,1.0,False
33,84,,1.0,1.0,False
33,58,,1.0,1.0,False
216,298,,1.0,1.0,False
33,52,-0.03874407242098981,1.0,1.0,False
216,301,,1.0,1.0,False
33,49,,1.0,1.0,False
216,303,,1.0,1.0,False
216,304,,1.0,1.0,False
33,101,,1.0,1.0,False
216,267,,1.0,1.0,False
216,266,,1.0,1.0,False
33,135,,1.0,1.0,False
33,137,,1.0,1.0,False
33,138,,1.0,1.0,False
33,141,,1.0,1.0,False
214,281,-0.0340504080524042,1.0,1.0,False
34,146,,1.0,1.0,False
214,283,,1.0,1.0,False
34,144,,1.0,1.0,False
34,141,,1.0,1.0,False
34,138,,1.0,1.0,False
34,117,,1.0,1.0,False
34,114,,1.0,1.0,False
34,112,,1.0,1.0,False
214,274,,1.0,1.0,False
34,184,,1.0,1.0,False
34,187,-0.05215234693561715,1.0,1.0,False
34,188,,1.0,1.0,False
214,215,,1.0,1.0,False
35,45,,1.0,1.0,False
35,43,,1.0,1.0,False
214,218,-0.03291905652967201,1.0,1.0,False
34,328,,1.0,1.0,False
34,318,,1.0,1.0,False
34,316,-0.04917473702934095,1.0,1.0,False
34,312,,1.0,1.0,False
214,224,,1.0,1.0,False
34,310,-0.03463637095354987,1.0,1.0,False
214,280,,1.0,1.0,False
218,309,,1.0,1.0,False
34,150,,1.0,1.0,False
34,152,,1.0,1.0,False
33,146,,1.0,1.0,False
33,150,,1.0,1.0,False
33,132,,1.0,1.0,False
215,264,,1.0,1.0,False
215,263,,1.0,1.0,False
215,262,,1.0,1.0,False
214,257,-0.045579611178737316,1.0,1.0,False
214,258,,1.0,1.0,False
214,259,,1.0,1.0,False
214,260,,1.0,1.0,False
214,261,-0.04214836967684042,1.0,1.0,False
214,262,,1.0,1.0,False
214,264,,1.0,1.0,False
214,265,,1.0,1.0,False
214,266,-0.0542181582063864,1.0,1.0,False
214,267,,1.0,1.0,False
214,268,,1.0,1.0,False
214,269,,1.0,1.0,False
34,170,,1.0,1.0,False
214,272,,1.0,1.0,False
34,179,,1.0,1.0,False
34,162,,1.0,1.0,False
214,275,,1.0,1.0,False
214,278,,1.0,1.0,False
218,310,,1.0,1.0,False
218,312,,1.0,1.0,False
31,297,,1.0,1.0,False
32,254,,1.0,1.0,False
32,253,,1.0,1.0,False
32,250,,1.0,1.0,False
32,232,-0.046569772452327726,1.0,1.0,False
32,267,,1.0,1.0,False
32,226,-0.04360292830852938,1.0,1.0,False
32,215,,1.0,1.0,False
32,212,,1.0,1.0,False
32,209,,1.0,1.0,False
32,197,,1.0,1.0,False
32,256,,1.0,1.0,False
32,196,,1.0,1.0,False
32,184,,1.0,1.0,False
217,269,,1.0,1.0,False
32,179,,1.0,1.0,False
32,172,-0.035991382862995566,1.0,1.0,False
32,170,,1.0,1.0,False
32,164,,1.0,1.0,False
32,162,,1.0,1.0,False
217,278,-0.060065003675800276,1.0,1.0,False
32,224,,1.0,1.0,False
32,268,,1.0,1.0,False
32,189,,1.0,1.0,False
32,258,,1.0,1.0,False
32,259,,1.0,1.0,False
32,260,,1.0,1.0,False
31,249,,1.0,1.0,False
31,250,,1.0,1.0,False
31,251,,1.0,1.0,False
31,252,,1.0,1.0,False
31,253,,1.0,1.0,False
31,246,,1.0,1.0,False
31,254,,1.0,1.0,False
31,256,,1.0,1.0,False
31,257,,1.0,1.0,False
31,258,,1.0,1.0,False
31,259,,1.0,1.0,False
31,260,,1.0,1.0,False
31,261,,1.0,1.0,False
31,255,,1.0,1.0,False
35,46,,1.0,1.0,False
218,258,,1.0,1.0,False
31,313,,1.0,1.0,False
32,266,,1.0,1.0,False
32,265,,1.0,1.0,False
32,264,,1.0,1.0,False
32,263,,1.0,1.0,False
32,262,,1.0,1.0,False
32,261,,1.0,1.0,False
32,269,,1.0,1.0,False
32,272,,1.0,1.0,False
216,311,,1.0,1.0,False
216,312,,1.0,1.0,False
32,303,,1.0,1.0,False
32,304,,1.0,1.0,False
217,224,,1.0,1.0,False
32,158,,1.0,1.0,False
32,153,-0.05815327709399815,1.0,1.0,False
32,152,,1.0,1.0,False
32,92,,1.0,1.0,False
32,84,,1.0,1.0,False
32,73,-0.04747750961621942,1.0,1.0,False
32,72,-0.03357831884972002,1.0,1.0,False
218,224,,1.0,1.0,False
32,58,,1.0,1.0,False
32,49,,1.0,1.0,False
32,43,,1.0,1.0,False
31,332,,1.0,1.0,False
31,331,,1.0,1.0,False
31,330,,1.0,1.0,False
31,329,,1.0,1.0,False
31,328,,1.0,1.0,False
31,327,,1.0,1.0,False
218,237,-0.04755081807596469,1.0,1.0,False
31,326,,1.0,1.0,False
31,325,,1.0,1.0,False
32,301,,1.0,1.0,False
31,248,,1.0,1.0,False
32,300,,1.0,1.0,False
32,296,,1.0,1.0,False
216,313,,1.0,1.0,False
32,325,,1.0,1.0,False
216,316,,1.0,1.0,False
216,318,,1.0,1.0,False
32,324,,1.0,1.0,False
32,322,-0.05163924500761813,1.0,1.0,False
32,318,,1.0,1.0,False
32,316,,1.0,1.0,False
32,313,,1.0,1.0,False
32,312,,1.0,1.0,False
32,311,,1.0,1.0,False
216,328,,1.0,1.0,False
32,310,,1.0,1.0,False
32,309,,1.0,1.0,False
32,307,,1.0,1.0,False
32,274,,1.0,1.0,False
32,275,,1.0,1.0,False
32,278,,1.0,1.0,False
32,281,,1.0,1.0,False
32,283,,1.0,1.0,False
32,284,-0.07438670720011559,1.0,1.0,False
32,159,,1.0,1.0,False
32,291,,1.0,1.0,False
32,297,,1.0,1.0,False
33,108,,1.0,1.0,False
31,262,,1.0,1.0,False
31,264,,1.0,1.0,False
218,268,,1.0,1.0,False
218,269,,1.0,1.0,False
31,312,,1.0,1.0,False
31,311,,1.0,1.0,False
218,272,,1.0,1.0,False
218,274,,1.0,1.0,False
218,275,,1.0,1.0,False
31,310,,1.0,1.0,False
31,309,,1.0,1.0,False
31,301,,1.0,1.0,False
218,267,,1.0,1.0,False
31,302,,1.0,1.0,False
31,304,,1.0,1.0,False
31,305,,1.0,1.0,False
31,306,,1.0,1.0,False
31,280,,1.0,1.0,False
31,307,,1.0,1.0,False
218,283,,1.0,1.0,False
218,282,,1.0,1.0,False
218,281,-0.033672700292475925,1.0,1.0,False
218,280,,1.0,1.0,False
218,279,,1.0,1.0,False
31,303,,1.0,1.0,False
218,266,-0.031347348955726634,1.0,1.0,False
218,265,,1.0,1.0,False
218,264,,1.0,1.0,False
218,313,,1.0,1.0,False
218,316,,1.0,1.0,False
218,318,,1.0,1.0,False
31,291,,1.0,1.0,False
31,289,,1.0,1.0,False
31,288,,1.0,1.0,False
31,286,,1.0,1.0,False
31,285,,1.0,1.0,False
218,325,,1.0,1.0,False
218,326,-0.03368706118819139,1.0,1.0,False
31,284,,1.0,1.0,False
218,328,,1.0,1.0,False
31,283,,1.0,1.0,False
31,282,,1.0,1.0,False
31,281,,1.0,1.0,False
31,292,,1.0,1.0,False
31,298,,1.0,1.0,False
31,299,,1.0,1.0,False
31,300,,1.0,1.0,False
218,260,,1.0,1.0,False
218,261,,1.0,1.0,False
218,262,,1.0,1.0,False
218,263,,1.0,1.0,False
218,278,,1.0,1.0,False
31,308,,1.0,1.0,False
219,222,-0.03274063632515435,1.0,1.0,False
31,279,,1.0,1.0,False
219,283,,1.0,1.0,False
31,232,,1.0,1.0,False
31,233,,1.0,1.0,False
219,280,,1.0,1.0,False
31,234,,1.0,1.0,False
31,230,,1.0,1.0,False
218,259,,1.0,1.0,False
219,258,,1.0,1.0,False
31,247,,1.0,1.0,False
31,278,,1.0,1.0,False
31,277,,1.0,1.0,False
31,276,,1.0,1.0,False
31,275,,1.0,1.0,False
31,274,,1.0,1.0,False
31,273,,1.0,1.0,False
31,272,,1.0,1.0,False
31,271,,1.0,1.0,False
31,270,,1.0,1.0,False
31,269,,1.0,1.0,False
31,268,,1.0,1.0,False
31,267,,1.0,1.0,False
31,266,,1.0,1.0,False
31,265,,1.0,1.0,False
31,231,,1.0,1.0,False
31,263,,1.0,1.0,False
31,229,,1.0,1.0,False
31,228,,1.0,1.0,False
219,224,,1.0,1.0,False
219,260,,1.0,1.0,False
31,244,,1.0,1.0,False
31,243,,1.0,1.0,False
31,242,,1.0,1.0,False
219,265,,1.0,1.0,False
31,241,,1.0,1.0,False
219,268,,1.0,1.0,False
219,269,,1.0,1.0,False
31,240,,1.0,1.0,False
31,239,,1.0,1.0,False
31,238,,1.0,1.0,False
31,237,,1.0,1.0,False
219,274,,1.0,1.0,False
219,275,,1.0,1.0,False
31,236,,1.0,1.0,False
31,235,,1.0,1.0,False
219,278,-0.04853616615525455,1.0,1.0,False
31,223,,1.0,1.0,False
31,224,,1.0,1.0,False
31,225,,1.0,1.0,False
31,226,,1.0,1.0,False
31,227,,1.0,1.0,False
31,245,,1.0,1.0,False
38,304,,1.0,1.0,False
38,303,,1.0,1.0,False
38,301,,1.0,1.0,False
31,160,,1.0,1.0,False
225,265,-0.04394498209438107,1.0,1.0,False
31,153,,1.0,1.0,False
29,267,,1.0,1.0,False
31,187,,1.0,1.0,False
30,91,,1.0,1.0,False
30,98,,1.0,1.0,False
30,117,,1.0,1.0,False
30,97,,1.0,1.0,False
28,95,,1.0,1.0,False
28,58,,1.0,1.0,False
28,67,,1.0,1.0,False
28,96,,1.0,1.0,False
28,65,,1.0,1.0,False
31,189,,1.0,1.0,False
29,312,,1.0,1.0,False
30,95,,1.0,1.0,False
30,119,,1.0,1.0,False
31,188,,1.0,1.0,False
30,122,,1.0,1.0,False
30,96,,1.0,1.0,False
31,158,,1.0,1.0,False
28,98,,1.0,1.0,False
31,161,,1.0,1.0,False
28,69,,1.0,1.0,False
31,162,,1.0,1.0,False
28,93,,1.0,1.0,False
31,159,,1.0,1.0,False
28,101,,1.0,1.0,False
30,90,,1.0,1.0,False
30,116,,1.0,1.0,False
30,128,,1.0,1.0,False
28,60,,1.0,1.0,False
28,100,,1.0,1.0,False
229,269,,1.0,1.0,False
28,104,,1.0,1.0,False
30,129,,1.0,1.0,False
29,268,,1.0,1.0,False
31,198,,1.0,1.0,False
31,163,,1.0,1.0,False
220,254,,1.0,1.0,False
30,115,,1.0,1.0,False
31,196,,1.0,1.0,False
30,130,,1.0,1.0,False
28,106,,1.0,1.0,False
30,41,,1.0,1.0,False
31,195,,1.0,1.0,False
28,57,,1.0,1.0,False
28,105,,1.0,1.0,False
30,120,,1.0,1.0,False
31,154,,1.0,1.0,False
28,66,,1.0,1.0,False
31,157,,1.0,1.0,False
28,73,,1.0,1.0,False
31,183,,1.0,1.0,False
31,203,,1.0,1.0,False
220,267,,1.0,1.0,False
28,109,,1.0,1.0,False
31,166,,1.0,1.0,False
31,143,,1.0,1.0,False
30,81,,1.0,1.0,False
220,265,,1.0,1.0,False
30,47,,1.0,1.0,False
30,49,,1.0,1.0,False
28,50,,1.0,1.0,False
31,144,,1.0,1.0,False
29,260,,1.0,1.0,False
224,329,,1.0,1.0,False
31,167,,1.0,1.0,False
224,328,,1.0,1.0,False
220,224,,1.0,1.0,False
28,49,,1.0,1.0,False
31,207,,1.0,1.0,False
31,141,,1.0,1.0,False
31,206,,1.0,1.0,False
220,264,,1.0,1.0,False
219,328,,1.0,1.0,False
30,43,,1.0,1.0,False
29,278,,1.0,1.0,False
31,199,,1.0,1.0,False
28,63,,1.0,1.0,False
30,123,,1.0,1.0,False
30,92,,1.0,1.0,False
29,272,,1.0,1.0,False
28,94,,1.0,1.0,False
31,155,,1.0,1.0,False
30,93,,1.0,1.0,False
30,126,,1.0,1.0,False
29,275,,1.0,1.0,False
28,68,,1.0,1.0,False
29,318,,1.0,1.0,False
220,250,,1.0,1.0,False
30,125,,1.0,1.0,False
229,278,,1.0,1.0,False
31,156,,1.0,1.0,False
31,193,,1.0,1.0,False
29,274,,1.0,1.0,False
28,61,,1.0,1.0,False
28,62,,1.0,1.0,False
30,94,,1.0,1.0,False
28,99,,1.0,1.0,False
28,88,,1.0,1.0,False
28,97,,1.0,1.0,False
30,88,,1.0,1.0,False
28,59,,1.0,1.0,False
30,99,,1.0,1.0,False
28,122,,1.0,1.0,False
28,41,,1.0,1.0,False
28,84,,1.0,1.0,False
28,120,,1.0,1.0,False
29,221,-0.034757946982693425,1.0,1.0,False
31,172,,1.0,1.0,False
27,329,,1.0,1.0,False
224,310,,1.0,1.0,False
31,177,,1.0,1.0,False
30,66,,1.0,1.0,False
31,134,,1.0,1.0,False
29,300,,1.0,1.0,False
220,291,-0.034213822125305736,1.0,1.0,False
31,179,,1.0,1.0,False
29,298,-0.0405482791835984,1.0,1.0,False
31,129,,1.0,1.0,False
31,220,,1.0,1.0,False
31,219,,1.0,1.0,False
28,126,,1.0,1.0,False
31,130,,1.0,1.0,False
31,218,,1.0,1.0,False
30,108,,1.0,1.0,False
31,128,,1.0,1.0,False
29,224,,1.0,1.0,False
30,71,,1.0,1.0,False
27,331,,1.0,1.0,False
28,113,,1.0,1.0,False
28,111,,1.0,1.0,False
31,138,,1.0,1.0,False
30,78,,1.0,1.0,False
30,56,,1.0,1.0,False
28,114,,1.0,1.0,False
29,307,,1.0,1.0,False
31,182,,1.0,1.0,False
28,75,,1.0,1.0,False
224,321,,1.0,1.0,False
30,76,,1.0,1.0,False
224,324,,1.0,1.0,False
29,316,,1.0,1.0,False
29,303,,1.0,1.0,False
31,132,,1.0,1.0,False
27,330,,1.0,1.0,False
30,109,,1.0,1.0,False
28,123,,1.0,1.0,False
31,176,,1.0,1.0,False
31,217,,1.0,1.0,False
31,133,,1.0,1.0,False
30,69,,1.0,1.0,False
30,70,,1.0,1.0,False
28,125,,1.0,1.0,False
30,67,,1.0,1.0,False
31,131,,1.0,1.0,False
31,180,,1.0,1.0,False
31,216,,1.0,1.0,False
30,107,,1.0,1.0,False
30,110,,1.0,1.0,False
28,85,,1.0,1.0,False
28,86,,1.0,1.0,False
28,83,,1.0,1.0,False
28,82,,1.0,1.0,False
220,283,,1.0,1.0,False
224,314,,1.0,1.0,False
224,315,,1.0,1.0,False
29,280,-0.04625545163837884,1.0,1.0,False
28,119,,1.0,1.0,False
28,87,,1.0,1.0,False
30,111,,1.0,1.0,False
31,215,,1.0,1.0,False
31,208,,1.0,1.0,False
220,268,,1.0,1.0,False
28,89,,1.0,1.0,False
29,269,,1.0,1.0,False
29,328,,1.0,1.0,False
28,103,,1.0,1.0,False
31,186,-0.043864744251470474,1.0,1.0,False
28,102,,1.0,1.0,False
224,313,,1.0,1.0,False
224,326,,1.0,1.0,False
31,171,,1.0,1.0,False
30,72,,1.0,1.0,False
28,79,,1.0,1.0,False
30,63,,1.0,1.0,False
224,311,,1.0,1.0,False
30,61,,1.0,1.0,False
31,213,,1.0,1.0,False
29,301,,1.0,1.0,False
30,106,,1.0,1.0,False
31,135,,1.0,1.0,False
31,136,,1.0,1.0,False
220,280,,1.0,1.0,False
28,81,,1.0,1.0,False
28,80,,1.0,1.0,False
28,117,,1.0,1.0,False
219,304,,1.0,1.0,False
224,316,,1.0,1.0,False
224,317,,1.0,1.0,False
30,73,,1.0,1.0,False
224,318,,1.0,1.0,False
29,258,,1.0,1.0,False
28,116,,1.0,1.0,False
28,118,,1.0,1.0,False
29,283,,1.0,1.0,False
31,214,,1.0,1.0,False
224,312,,1.0,1.0,False
31,127,,1.0,1.0,False
31,205,,1.0,1.0,False
30,113,,1.0,1.0,False
28,315,,1.0,1.0,False
30,140,,1.0,1.0,False
222,296,-0.03986328468355878,1.0,1.0,False
30,253,,1.0,1.0,False
30,252,,1.0,1.0,False
28,314,,1.0,1.0,False
222,316,,1.0,1.0,False
30,265,,1.0,1.0,False
227,298,,1.0,1.0,False
30,286,,1.0,1.0,False
28,316,,1.0,1.0,False
28,225,,1.0,1.0,False
28,227,,1.0,1.0,False
28,228,,1.0,1.0,False
226,297,-0.05368929087691298,1.0,1.0,False
28,332,,1.0,1.0,False
30,285,,1.0,1.0,False
224,230,,1.0,1.0,False
30,283,,1.0,1.0,False
28,229,,1.0,1.0,False
28,230,,1.0,1.0,False
28,231,,1.0,1.0,False
28,226,,1.0,1.0,False
222,294,,1.0,1.0,False
227,283,,1.0,1.0,False
30,254,,1.0,1.0,False
222,307,,1.0,1.0,False
30,249,,1.0,1.0,False
30,248,,1.0,1.0,False
222,310,,1.0,1.0,False
28,313,,1.0,1.0,False
28,312,,1.0,1.0,False
222,311,,1.0,1.0,False
222,312,,1.0,1.0,False
30,247,,1.0,1.0,False
30,246,,1.0,1.0,False
222,315,-0.0387728307753129,1.0,1.0,False
222,301,,1.0,1.0,False
30,262,,1.0,1.0,False
30,250,,1.0,1.0,False
30,251,,1.0,1.0,False
30,260,,1.0,1.0,False
30,259,,1.0,1.0,False
30,258,,1.0,1.0,False
28,317,,1.0,1.0,False
30,257,,1.0,1.0,False
30,256,,1.0,1.0,False
30,255,,1.0,1.0,False
28,251,,1.0,1.0,False
224,229,,1.0,1.0,False
222,306,,1.0,1.0,False
28,331,,1.0,1.0,False
30,282,,1.0,1.0,False
30,270,,1.0,1.0,False
30,269,,1.0,1.0,False
30,268,,1.0,1.0,False
30,267,,1.0,1.0,False
222,256,,1.0,1.0,False
30,266,,1.0,1.0,False
222,258,,1.0,1.0,False
28,325,,1.0,1.0,False
222,259,,1.0,1.0,False
28,324,,1.0,1.0,False
30,135,,1.0,1.0,False
222,260,,1.0,1.0,False
222,261,,1.0,1.0,False
28,238,,1.0,1.0,False
28,239,,1.0,1.0,False
28,326,,1.0,1.0,False
30,279,,1.0,1.0,False
30,271,,1.0,1.0,False
227,304,,1.0,1.0,False
30,134,,1.0,1.0,False
28,330,,1.0,1.0,False
30,278,,1.0,1.0,False
28,237,,1.0,1.0,False
28,236,,1.0,1.0,False
28,233,,1.0,1.0,False
30,280,,1.0,1.0,False
224,232,,1.0,1.0,False
30,281,,1.0,1.0,False
29,46,-0.043628029815712066,1.0,1.0,False
30,289,,1.0,1.0,False
30,300,,1.0,1.0,False
30,299,,1.0,1.0,False
30,298,,1.0,1.0,False
30,297,,1.0,1.0,False
28,223,,1.0,1.0,False
222,224,,1.0,1.0,False
30,296,,1.0,1.0,False
30,295,,1.0,1.0,False
30,294,,1.0,1.0,False
30,292,,1.0,1.0,False
30,291,,1.0,1.0,False
28,224,,1.0,1.0,False
224,235,,1.0,1.0,False
30,290,,1.0,1.0,False
224,234,,1.0,1.0,False
29,49,,1.0,1.0,False
224,233,,1.0,1.0,False
30,288,,1.0,1.0,False
28,240,,1.0,1.0,False
28,232,,1.0,1.0,False
222,305,,1.0,1.0,False
222,304,,1.0,1.0,False
222,303,,1.0,1.0,False
30,86,,1.0,1.0,False
225,267,-0.05141353968258458,1.0,1.0,False
31,200,,1.0,1.0,False
30,131,,1.0,1.0,False
30,87,,1.0,1.0,False
28,70,,1.0,1.0,False
28,107,,1.0,1.0,False
28,92,,1.0,1.0,False
30,100,,1.0,1.0,False
224,330,,1.0,1.0,False
225,269,,1.0,1.0,False
30,114,,1.0,1.0,False
219,318,,1.0,1.0,False
31,146,,1.0,1.0,False
28,91,,1.0,1.0,False
30,83,,1.0,1.0,False
29,262,,1.0,1.0,False
31,184,,1.0,1.0,False
28,72,,1.0,1.0,False
31,147,,1.0,1.0,False
229,262,-0.03172354307273201,1.0,1.0,False
31,202,,1.0,1.0,False
30,46,,1.0,1.0,False
229,241,-0.035778793229468156,1.0,1.0,False
224,331,,1.0,1.0,False
29,264,,1.0,1.0,False
31,142,,1.0,1.0,False
31,145,,1.0,1.0,False
29,259,,1.0,1.0,False
28,48,,1.0,1.0,False
219,316,-0.05040835124510329,1.0,1.0,False
28,90,,1.0,1.0,False
28,74,,1.0,1.0,False
